num_expl;et
0;56
0;107
0;57
0;52
0;55
0;61
0;104
0;62
0;61
0;106
3;3721
0;96
0;95
0;104
0;117
0;96
1;2160
1;2150
3;5285
1;2066
1;2093
1;2107
3;6335
1;2067
1;2066
1;2053
3;6016
1;2023
1;2099
1;2122
3;6341
1;2091
1;2082
1;2105
3;6122
1;2138
1;2129
1;2202
3;6346
3;5958
0;112
3;6170
3;5936
3;6192
3;6131
3;7543
3;6014
1;1599
3;6016
3;5968
3;5771
3;5868
0;112
3;3921
0;189
1;1581
3;3937
0;116
0;176
1;1408
3;3397
0;116
0;176
1;1308
3;3540
0;129
0;165
1;1366
3;3363
0;110
0;141
1;1350
3;3284
0;92
0;46
0;61
0;186
0;193
0;133
0;138
1;1650
1;1327
3;3998
3;3681
1;1235
1;1255
1;1260
0;142
0;90
3;3393
0;144
0;96
0;112
0;103
0;109
0;51
3;5200
0;126
0;69
0;51
3;3096
0;63
0;51
0;42
0;42
0;43
0;42
0;63
0;56
0;52
0;57
0;42
0;47
0;159
0;159
0;56
0;61
0;118
0;117
0;67
0;56
0;114
0;111
0;49
0;56
0;104
0;104
0;62
0;61
0;115
0;117
0;61
0;49
1;1575
0;104
0;100
0;52
0;58
0;111
0;112
0;102
0;101
0;65
0;59
0;108
0;111
0;63
0;113
0;112
0;66
0;56
0;112
0;112
0;61
0;56
0;110
0;110
1;1375
0;65
0;54
0;110
0;111
0;107
0;108
0;122
0;127
3;4001
0;104
0;103
0;108
0;109
1;1267
0;107
0;111
0;114
0;114
0;60
1;1290
1;1299
3;3702
1;1291
1;1280
1;1286
3;3680
1;1261
1;1264
3;3706
1;1283
1;1295
1;1295
3;3824
1;1306
1;1296
1;1305
3;3834
1;1316
1;1296
3;3519
3;3295
3;3371
3;3380
3;3328
3;3271
3;3262
3;3324
0;131
3;3425
0;199
3;3355
3;3432
3;3377
1;1575
3;3730
0;121
0;176
1;1509
3;4135
0;113
0;114
1;1440
3;3613
0;124
0;126
1;1411
3;5219
0;76
0;40
0;53
0;119
0;179
0;54
0;96
1;1526
1;1220
3;6217
3;5806
0;57
0;51
0;47
0;137
0;82
1;1146
1;1146
1;1096
0;95
0;60
0;100
0;90
0;94
0;75
0;55
3;3134
3;3120
3;2972
0;106
0;68
0;42
0;42
0;43
0;42
0;45
0;58
0;50
0;43
0;42
0;48
0;168
0;173
0;50
0;98
0;52
0;102
0;55
0;56
0;114
0;50
0;106
0;52
0;100
0;54
0;97
0;51
0;104
0;62
0;109
0;46
0;46
0;94
0;91
0;44
1;1542
0;98
0;93
0;56
0;93
0;98
0;55
0;55
0;105
0;103
0;57
0;48
0;101
0;105
0;47
0;53
0;93
0;92
0;50
0;96
0;99
0;91
0;102
0;103
1;1426
0;92
0;92
0;92
0;93
0;102
0;93
0;93
0;96
0;101
0;99
1;1174
3;5451
1;1231
1;1204
1;1229
3;3512
1;1222
1;1190
1;1196
3;3620
1;1209
1;1258
1;1228
3;3615
1;1204
1;1233
1;1236
3;3643
1;1227
1;1307
1;2780
3;5163
3;3130
3;3042
3;3039
0;105
0;176
0;115
1;1559
0;163
0;110
0;171
1;1366
0;189
0;117
0;187
1;1486
0;112
0;103
0;158
1;1429
3;3369
3;3010
0;128
0;208
0;54
0;213
0;94
0;123
1;2634
1;2038
3;5986
3;5939
3;5625
3;5810
3;6047
0;75
0;46
0;48
3;5746
3;7138
3;3372
0;77
0;50
0;53
3;3592
3;3352
3;3309
3;3589
0;126
0;97
0;107
3;3791
1;1285
1;1311
1;1281
3;3642
3;3266
3;3247
3;3275
3;3204
3;3203
3;3256
3;3328
3;3221
2;3238
2;2173
0;187
0;177
0;183
0;104
0;110
0;113
0;115
0;117
0;109
0;117
0;129
0;112
0;100
0;105
0;104
0;113
0;114
0;112
1;2262
2;2447
1;1318
2;2520
1;1301
1;1353
2;2592
1;1352
1;1319
2;2431
2;2153
2;2143
0;189
0;196
0;196
0;105
0;114
0;114
0;104
0;108
0;113
0;118
0;114
0;121
0;96
0;103
0;103
0;106
0;111
0;112
0;99
0;105
0;105
1;2288
2;2444
1;1311
2;2524
1;1304
1;1307
2;2625
1;1317
1;1356
2;2603
1;1326
2;2218
2;2152
2;2169
2;2300
2;2392
2;2183
0;180
0;188
0;192
0;107
0;101
0;113
0;97
0;102
0;124
0;112
0;114
0;115
0;103
0;101
0;105
0;109
0;112
0;114
1;2180
2;2464
1;1294
2;2551
1;1294
1;1316
2;4104
1;2957
1;1295
2;2435
2;2189
2;2181
2;2143
2;2173
2;6143
0;236
0;357
0;357
1;3578
1;3233
2;2317
0;161
0;190
0;194
2;2321
0;166
0;176
0;175
2;2433
1;1246
1;989
0;174
0;183
0;186
0;91
0;106
0;105
1;1969
2;2585
2;2289
0;51
0;45
0;45
1;1375
1;1187
2;2080
2;2071
2;2163
1;1348
1;1128
0;57
0;49
0;47
0;61
0;49
0;59
1;1389
1;1114
1;1052
1;1050
1;1033
1;1064
1;1107
1;1062
0;1114
0;50
0;79
0;109
0;57
0;172
0;82
0;127
0;57
0;51
0;103
0;53
0;104
0;54
0;56
0;54
0;99
0;46
0;101
0;46
0;46
0;92
0;94
0;96
0;100
0;63
0;104
0;70
0;102
0;54
0;46
0;92
0;59
0;97
0;51
0;58
0;59
0;107
0;63
0;107
0;53
0;51
0;51
0;99
0;99
0;46
0;50
0;96
0;96
0;104
0;102
2;2480
0;90
0;90
0;62
0;50
0;58
0;102
0;79
0;81
0;137
0;56
0;51
0;95
0;46
0;51
0;99
0;50
0;54
0;99
0;59
0;106
0;59
0;52
0;108
0;57
0;107
0;93
0;97
0;104
0;105
0;95
2;2201
0;42
0;58
2;2085
2;2047
2;2050
2;2067
2;2115
2;2148
2;2019
2;2049
2;2075
2;2114
2;2105
2;2028
2;2055
2;3165
2;2153
2;2176
2;6285
0;209
0;225
0;127
0;226
0;349
2;3674
0;113
0;102
0;117
2;3931
0;95
0;126
0;153
0;60
0;47
0;81
0;60
0;100
0;99
0;45
0;94
0;95
2;2773
2;2220
0;50
0;42
0;43
0;175
0;94
2;2051
2;2277
2;2036
0;135
0;46
0;95
0;84
0;84
0;120
0;71
0;77
0;41
0;42
0;55
0;45
0;41
0;41
0;41
0;41
0;41
0;49
0;49
0;78
0;79
0;107
0;126
0;168
0;87
0;83
0;90
0;94
0;81
0;88
0;92
0;78
0;91
0;96
0;93
0;89
0;86
0;92
0;96
0;90
0;86
0;90
0;89
0;83
0;96
0;91
0;91
0;91
0;97
0;91
0;91
0;83
0;84
0;95
0;95
0;88
0;91
0;95
0;96
0;85
0;86
0;85
0;95
0;89
0;85
0;87
0;90
0;89
0;84
0;87
0;91
0;100
0;123
0;107
0;107
0;89
0;99
0;102
0;104
0;94
0;91
0;94
0;94
0;91
2;4102
0;92
0;90
0;92
0;83
0;88
0;91
0;92
0;91
0;82
0;92
0;93
0;89
0;93
2;4409
2;3728
2;3601
2;3705
2;3660
2;3467
2;3685
2;2328
2;2062
2;2037
2;2056
2;2053
2;2059
2;2116
2;2100
2;2116
2;2086
0;101
2;6285
0;201
0;337
0;337
0;124
0;143
2;2236
0;119
0;105
0;138
2;2312
0;119
0;104
0;175
2;2282
0;107
0;108
0;170
2;2443
0;149
0;154
0;109
2;2398
0;183
0;102
0;104
2;2554
0;84
0;45
0;81
0;111
0;177
0;55
0;53
0;192
0;103
2;6459
2;4262
0;70
0;64
0;53
0;106
0;180
0;96
0;93
0;107
0;52
0;111
0;103
0;102
0;80
0;59
2;2299
2;2274
2;2278
0;133
0;73
0;50
0;50
0;51
0;50
0;50
0;56
0;54
0;87
0;120
0;174
0;173
0;94
0;55
0;103
0;101
0;57
0;100
0;54
0;111
0;54
0;107
0;107
0;54
0;103
0;106
0;107
0;101
0;96
0;101
0;94
0;96
0;59
0;99
0;51
0;101
0;100
0;97
0;53
0;53
0;105
0;101
0;103
0;54
0;54
0;101
0;98
0;101
0;49
0;100
0;98
0;101
0;100
0;99
0;103
0;104
0;105
0;106
0;58
0;51
0;67
0;105
0;64
0;135
0;170
0;52
0;95
2;3873
0;47
0;102
0;98
0;46
0;96
0;47
0;108
0;99
0;47
0;107
0;101
0;98
0;107
0;104
0;102
0;108
0;106
0;104
0;103
0;49
2;2743
2;2233
2;2214
2;2239
2;2204
2;2223
2;2218
2;2198
2;2228
2;2241
2;2225
2;2210
2;2228
2;2289
2;2237
2;2227
2;2257
0;116
2;4636
0;210
0;208
0;216
0;127
0;128
2;3709
0;105
0;124
0;105
2;3987
0;112
0;109
0;119
2;2575
0;114
0;108
0;142
2;2367
0;102
0;105
0;120
2;2476
0;104
0;91
0;146
2;2348
0;57
0;39
0;78
0;129
0;140
0;177
0;46
0;79
0;39
0;89
0;69
0;42
0;42
0;41
0;78
0;41
0;42
0;43
0;43
0;80
0;43
0;43
0;46
0;44
0;80
0;43
0;43
0;39
0;40
0;78
0;40
0;40
0;41
0;77
0;40
0;38
0;39
0;41
0;79
0;41
0;41
0;41
0;40
0;79
0;40
0;46
0;47
0;83
0;45
0;44
0;45
0;45
0;84
0;43
0;40
0;40
0;41
0;82
0;42
0;90
0;102
0;110
0;95
0;103
0;100
0;93
0;93
0;91
2;4058
0;86
2;3652
2;3725
2;4009
2;3704
0;62
0;59
0;61
0;64
0;51
0;57
0;47
0;48
0;46
0;47
0;48
0;46
0;49
0;48
0;51
0;53
0;52
0;49
0;52
0;45
0;47
0;45
0;44
0;39
2;3863
0;41
0;41
0;42
0;42
0;44
0;43
0;44
0;45
0;45
0;47
0;45
0;46
0;51
0;50
0;49
0;48
0;50
0;47
0;45
0;120
0;46
0;45
0;71
0;45
0;61
0;55
2;3610
2;3586
2;3676
2;3513
0;102
0;88
0;92
0;93
0;90
0;89
0;93
0;91
0;88
0;88
0;90
0;97
0;88
2;3478
0;84
0;93
0;87
0;91
0;89
0;87
0;87
0;93
0;91
0;89
0;127
0;75
2;2829
2;1985
2;1990
2;2015
2;1987
2;2005
2;1999
2;2022
2;1968
2;1995
2;1960
2;2095
2;2034
2;2028
3;2991
3;2992
3;2963
3;2923
3;2845
3;2861
3;2867
0;137
3;2925
0;128
3;2975
3;2956
3;2898
3;3068
3;3200
3;2936
0;170
0;117
3;2993
3;2901
3;3065
3;2884
3;2895
3;2853
3;2885
3;3003
3;2876
0;107
0;64
0;45
0;44
0;40
0;40
0;39
0;40
0;40
0;40
0;40
0;40
0;39
0;54
0;46
0;115
0;43
0;117
0;195
0;43
0;46
0;48
0;45
0;46
0;44
0;88
0;42
0;44
0;46
0;56
0;53
0;54
0;94
0;48
0;51
0;49
0;46
0;90
0;42
0;56
0;102
0;52
0;52
0;43
0;43
0;44
0;40
0;84
0;44
0;44
0;44
0;45
0;87
0;58
0;59
0;59
0;48
0;94
0;52
0;58
0;48
0;47
0;91
0;65
0;85
0;54
0;84
0;88
0;94
0;91
3;4210
3;2957
3;2968
3;2977
3;4430
3;2968
3;2929
3;2919
3;2932
3;2973
3;3031
3;2956
3;2954
3;2934
0;113
0;175
0;134
0;125
0;123
0;146
0;121
0;113
0;128
0;159
3;3419
3;2903
0;135
0;114
0;112
0;193
0;52
0;51
0;63
0;94
3;5941
0;69
0;70
0;55
0;53
0;45
0;45
0;53
0;44
0;44
0;112
0;98
0;91
3;5351
3;3310
3;3273
3;3244
3;3148
3;3104
3;3139
3;3228
3;3159
3;3096
2;3235
2;2191
0;120
0;117
0;182
0;177
0;53
0;51
0;95
0;101
0;55
0;56
0;64
0;70
0;110
0;50
0;119
0;51
0;45
0;44
0;91
0;92
0;92
0;90
0;90
0;91
2;2829
2;2107
2;2118
2;2091
2;2072
2;2080
0;121
0;181
0;133
0;181
0;54
0;54
0;95
0;54
0;97
0;51
0;51
0;98
0;81
0;54
0;109
0;45
0;85
0;97
0;95
0;71
0;89
0;112
0;94
0;90
0;92
0;96
0;91
0;100
2;2851
2;2081
2;2112
2;2096
2;2097
2;2117
2;2074
2;2074
2;2095
2;2169
0;119
0;120
0;121
0;177
0;57
0;62
0;65
0;57
0;52
0;53
0;99
0;52
0;53
0;57
0;101
0;53
0;54
0;53
0;46
0;47
0;46
0;93
0;94
0;94
2;2778
2;2087
2;2134
2;2117
2;2118
2;2127
2;2150
2;2071
2;6345
0;210
0;234
0;209
0;171
0;267
2;2333
0;110
0;117
0;100
2;2330
0;126
0;137
0;110
2;2453
0;176
0;109
0;105
2;2492
0;152
0;96
0;102
2;2297
0;173
0;115
0;103
2;2530
0;74
0;43
0;83
0;194
0;122
0;44
0;46
0;201
0;119
2;4242
2;3556
0;74
0;53
0;41
0;56
0;77
0;160
0;80
0;77
0;43
0;104
0;89
0;90
0;92
0;69
2;2098
2;2003
2;2014
0;72
0;43
0;41
0;41
0;43
0;41
0;47
0;71
0;74
0;75
0;115
0;174
0;103
0;164
0;47
0;56
0;88
0;108
0;109
0;50
0;87
0;91
0;47
0;95
0;48
0;94
0;91
0;98
0;92
0;89
0;84
0;85
0;89
0;64
0;88
0;48
0;89
0;88
0;89
0;48
0;47
0;93
0;93
0;90
0;48
0;43
0;89
0;90
0;89
0;56
0;92
0;93
0;91
0;91
0;95
0;87
0;95
0;98
0;92
0;53
0;46
0;57
2;3256
0;80
0;55
0;115
0;155
0;44
0;89
0;44
0;86
0;45
0;88
0;90
0;45
0;91
0;89
0;48
0;95
0;94
0;91
0;95
0;90
0;87
0;89
0;90
0;88
0;88
0;47
0;62
2;2577
2;2002
2;2015
2;1996
2;2044
2;2046
2;2066
2;1968
2;1983
2;1970
2;1985
2;2008
2;2055
2;2050
2;2071
2;2039
2;2012
2;6412
0;225
0;219
0;223
0;339
0;126
2;3615
0;109
0;101
0;88
2;2387
0;120
0;114
0;121
2;2285
0;110
0;98
0;141
2;2255
0;100
0;103
0;142
2;2325
0;118
0;95
0;139
2;3939
0;62
0;40
0;71
0;105
0;163
0;177
0;54
0;48
0;100
0;98
0;53
0;54
0;99
0;99
0;45
0;46
0;91
0;97
0;44
0;48
0;93
0;95
0;75
0;55
0;101
0;102
0;47
0;44
0;92
0;92
0;49
0;99
0;96
0;57
0;56
0;99
0;99
0;61
0;43
0;94
0;94
0;47
0;57
0;101
0;100
0;53
0;44
2;2570
0;90
0;90
0;93
0;97
0;104
0;104
0;105
0;105
0;93
0;93
0;113
0;109
0;96
0;97
0;95
0;95
0;102
0;101
0;93
0;93
0;100
0;100
2;2271
2;2364
2;2161
2;2253
2;2290
2;2185
2;2177
2;2317
2;2461
0;59
0;55
0;56
0;60
0;61
0;54
0;74
0;55
0;61
0;56
0;53
0;53
0;56
0;58
0;53
0;49
0;52
0;53
0;57
0;50
2;2339
0;46
0;48
0;48
0;188
0;120
2;2522
2;2196
2;2148
2;2157
2;2112
2;2261
0;120
0;97
0;115
2;2268
0;92
0;91
0;106
0;94
0;100
0;108
0;94
0;101
0;97
0;95
0;40
0;119
0;101
2;4182
0;94
0;88
0;111
0;96
0;97
0;107
0;94
0;173
0;115
2;2557
2;2162
2;2238
2;2199
2;2256
2;2208
2;2203
2;2210
2;2263
2;2231
2;2182
2;2156
2;2190
2;2171
2;2136
2;2146
2;2253
2;2219
2;2142
2;2158
2;2190
2;2183
2;2171
2;2195
2;2176
2;2148
0;106
0;48
0;70
0;45
0;46
1;1197
1;1089
1;1077
1;1062
1;1052
1;1067
1;1061
1;1061
1;1060
1;1081
1;1090
1;1079
1;1070
1;1090
1;1072
1;1076
1;1110
1;1084
1;1096
1;1103
1;1087
1;1075
1;2590
0;97
0;58
0;46
0;44
0;43
0;43
0;43
0;44
0;43
0;43
0;43
0;43
0;43
0;80
0;93
0;147
0;92
0;49
0;94
0;49
0;99
0;93
0;98
0;103
0;95
0;56
0;124
0;61
0;102
0;104
0;52
0;98
0;96
0;101
1;1855
0;96
0;95
0;63
0;122
0;61
0;95
0;96
0;55
0;100
0;96
0;97
0;99
0;101
0;87
0;117
0;59
0;107
0;51
0;107
1;1536
0;92
0;95
0;140
0;95
2;4363
1;1354
1;1263
2;2532
1;1236
1;1234
2;2517
1;1265
1;1237
2;2476
1;1234
1;1276
2;2533
1;1247
1;1246
2;2491
1;1256
1;1245
2;2449
2;2259
2;2263
2;2294
2;2242
2;2281
0;109
2;2668
0;94
0;83
0;130
2;2619
0;125
0;128
0;130
2;2608
1;1345
1;1054
0;128
0;124
0;197
0;72
0;76
0;115
1;1356
2;4717
2;3881
0;57
0;56
0;61
0;56
0;57
0;59
1;1486
1;1208
1;1161
0;105
0;97
0;96
1;1263
1;1300
2;3821
2;2185
2;2166
1;1363
1;1148
1;1105
1;1100
1;1119
1;1101
1;1120
0;1202
0;54
0;45
0;44
0;102
0;108
0;45
0;53
0;174
0;46
0;53
0;46
0;48
0;49
0;51
0;102
0;49
0;49
0;47
0;47
0;47
0;47
0;47
0;101
0;51
0;52
0;52
0;53
0;52
0;52
0;49
0;105
0;51
0;51
0;52
0;51
0;53
0;103
0;59
0;46
0;46
0;46
0;46
0;47
0;47
0;93
0;46
0;92
0;53
0;48
0;92
0;48
0;53
0;63
0;52
0;98
0;69
0;58
0;51
0;85
0;53
0;99
0;51
0;46
0;46
0;79
0;48
0;94
0;48
0;48
0;77
0;85
0;45
0;94
0;93
0;99
0;97
0;95
0;94
0;93
2;4290
2;2180
2;2186
2;2234
2;2198
2;2170
2;2169
2;2117
2;2155
2;2139
2;2188
2;2220
2;2111
2;2089
2;2096
2;2070
2;2095
2;2125
0;113
0;115
2;6270
0;196
0;226
0;126
0;114
0;116
2;2300
0;137
0;91
0;100
2;2425
0;105
0;100
0;102
2;2269
0;124
0;114
0;104
2;2321
0;106
0;100
0;120
2;2261
0;94
0;45
0;57
0;144
0;117
0;48
0;168
0;48
0;90
2;4207
2;3607
0;59
0;47
0;53
0;43
0;82
0;109
0;73
0;45
0;43
0;101
0;89
0;86
0;121
0;59
2;1998
2;1934
2;1964
0;106
0;69
0;47
0;46
0;49
0;58
0;40
0;48
0;47
0;75
0;99
0;151
0;78
0;51
0;160
0;47
0;87
0;86
0;50
0;87
0;92
0;46
0;111
0;92
0;47
0;91
0;91
0;92
0;88
0;88
0;89
0;85
0;87
0;65
0;83
0;48
0;87
0;87
0;42
0;83
0;44
0;88
0;88
0;46
0;89
0;46
0;89
0;93
0;46
0;86
0;87
0;93
0;88
0;87
0;88
0;84
0;88
0;88
0;51
0;84
0;48
0;48
0;92
0;58
0;137
0;149
0;90
0;50
0;43
0;93
0;90
0;88
0;45
0;40
0;89
2;3472
0;87
0;86
0;41
0;78
0;84
0;84
0;86
0;86
0;87
0;89
0;90
0;88
0;89
